"FIPS","tract","county","add","rural","appalachia","Owner Occupied","Renter Occupied","pct.occ","z.occ","30% or More of Income on Rent","Under 30% of Income on Rent","pct.rent","z.rent","No Vehicle Available","Vehicle Available","pct.car","z.car","Not Overcrowded","Overcrowded","pct.crowd","z.crowd","ind.ht","9th Grade or Higher","Less than 9th Grade","pct.edu","z.edu","Limited English","Not Limited English","pct.eng","z.eng","Not Single Parent Household","Single Parent Household","pct.sing","z.sing","POP2010","LAPOP05_10","PovertyRate","LILATracts_halfAnd10","LILATracts_Vehicle","pct.food","z.food","ind.econ","estimate","z.inc","At or Above Poverty Level","Below Poverty Level","pct.pov","z.pov","Employed","Unemployed","pct.unemp","z.unemp","Insured","Uninsured","pct.unins","z.unins","ind.sn","index","index2"
21027960100,"Census Tract 9601","Breckinridge County","Lincoln Trail",1,0,1458,394,0.212742980561555,-0.607175889145477,147,196,0.428571428571429,-0.040856284449869,165,1687,0.0890928725701944,0.13764471988453,1787,65,0.035097192224622,0.70901834606352,0.0496577230881759,3364,205,0.0574390585598207,-0.0594375130437165,29,1823,0.015658747300216,0.139715983700497,1569,283,0.15280777537797,-0.268610346662451,4855,464.9096885,22.7,0,1,0.0957589471678682,-0.698761894349612,-0.221773442588821,43833,0.331101167782413,3941,1050,0.210378681626928,0.163430150225111,1810,226,0.111001964636542,0.916798150697629,4572,419,0.0839511120016029,0.61992847705809,0.507814486440811,0.111899588980055,1.58778251782308
21027960200,"Census Tract 9602","Breckinridge County","Lincoln Trail",1,0,1571,538,0.255097202465624,-0.38654739745413,169,254,0.399527186761229,-0.221886898410046,61,2048,0.0289236605026079,-0.651354984575818,2099,10,0.00474158368895211,-0.764828285856597,-0.506154391574148,3480,238,0.0640129101667563,0.0784084844845358,8,2101,0.00379326695116169,-0.324595828494375,1730,379,0.179706021811285,0.0698632244826123,5265,0,15.6,0,0,0,-0.944134555068114,-0.280114668648835,42064,0.406365897380343,4169,815,0.163523274478331,-0.214405591346441,2128,155,0.0678931230836619,0.0910266667641776,4766,218,0.0437399678972713,-0.396244222892577,-0.0283143125236244,-0.271527790915536,1.20435513792749
21027960300,"Census Tract 9603","Breckinridge County","Lincoln Trail",1,0,953,221,0.18824531516184,-0.734787322530805,44,127,0.257309941520468,-1.10831648365813,107,1067,0.0911413969335605,0.164507048004435,1147,27,0.0229982964224872,0.121584336727976,-0.389253105364132,1932,91,0.0449826989619377,-0.320632839164135,0,1174,0,-0.47303134062037,1038,136,0.115843270868825,-0.733752484378978,3097,166.3883784,18.1,0,0,0.0537256630287375,-0.806467952874618,-0.583471154259525,51750,-0.00573934336897734,2487,533,0.176490066225166,-0.109843115559356,1203,94,0.0724749421742483,0.178793709747854,2978,56,0.018457481872116,-1.03515596385146,-0.242986178257985,-0.405236812627214,1.07064611621581
21027960400,"Census Tract 9604","Breckinridge County","Lincoln Trail",1,0,472,76,0.138686131386861,-0.992947370671779,29,5,0.852941176470588,2.60420900974323,34,514,0.062043795620438,-0.217050197763892,548,0,0,-0.99504495707627,0.0997916210578234,992,30,0.0293542074363992,-0.648344070419615,6,542,0.0109489051094891,-0.0445863199902748,520,28,0.0510948905109489,-1.54851249410382,1405,354.0100223,10.4,0,0,0.251964428683274,-0.29850107536777,-0.634985989970369,63167,-0.491492547337075,1150,204,0.150664697193501,-0.318095440173509,553,23,0.0399305555555556,-0.444610340645288,1318,49,0.035844915874177,-0.595759469455642,-0.462489449402879,-0.332561272771808,1.14332165607122
21027960501,"Census Tract 9605.01","Breckinridge County","Lincoln Trail",1,0,610,108,0.15041782729805,-0.93183548483122,26,14,0.65,1.33929164628257,55,663,0.0766016713091922,-0.0261525738579073,681,37,0.0515320334261838,1.5069741940776,0.472069445417761,1203,106,0.080977845683728,0.434143386816708,14,704,0.0194986072423398,0.28997474068745,578,140,0.194986072423398,0.262139450026951,1940,350.4564846,17.2,0,0,0.180647672474227,-0.481243082693206,0.126253623709476,41071,0.448614555656626,1473,530,0.264603095356965,0.600688576088219,664,144,0.178217821782178,2.20435161072101,1824,220,0.107632093933464,1.21836873244465,1.11800586872763,0.572109645951621,2.04799257479465
21027960502,"Census Tract 9605.02","Breckinridge County","Lincoln Trail",1,0,1059,138,0.115288220551378,-1.11483004362121,38,64,0.372549019607843,-0.390039821637077,53,1144,0.0442773600668337,-0.450021711257567,1175,22,0.0183792815371763,-0.102681288634299,-0.514393216287538,2256,153,0.0635118306351183,0.067901431388485,3,1194,0.0025062656641604,-0.374957877251409,1087,110,0.0918964076858814,-1.03508738066478,3497,474.1974734,19.3,0,0,0.135601222018873,-0.596670076525729,-0.484703475763358,47384,0.180018604298949,2904,542,0.157283807312826,-0.264719820737577,1356,139,0.0929765886287625,0.571513031492004,3050,442,0.126575028636884,1.69707416426773,0.545971494830276,-0.151041732406873,1.32484119643615
21029020101,"Census Tract 201.01","Bullitt County","KIPDA",0,0,1200,223,0.15671117357695,-0.899052649147213,88,112,0.44,0.0303771571363217,91,1332,0.0639494026704146,-0.192061946337893,1423,0,0,-0.99504495707627,-0.513945598856263,2416,106,0.04203013481364,-0.382544664167739,25,1398,0.0175685172171469,0.214447785947011,1177,246,0.172874209416725,-0.0161047565273207,3702,3605.298397,6.8,0,0,0.973878551323609,1.55133117865643,0.341782385977095,60917,-0.395762959097763,3267,275,0.077639751552795,-0.906958842894022,1792,10,0.00554938956714761,-1.10319882121913,3420,126,0.0355329949238579,-0.603641999568056,-0.752390655694742,-0.30818462285797,1.16769830598505
21029020102,"Census Tract 201.02","Bullitt County","KIPDA",0,0,1094,303,0.216893342877595,-0.585556127605896,99,190,0.342560553633218,-0.576955715072583,62,1335,0.0443808160343593,-0.448665091734103,1352,45,0.0322118826055834,0.568928785379212,-0.260562037258342,2355,110,0.0446247464503043,-0.32813868565781,0,1397,0,-0.47303134062037,1162,235,0.168217609162491,-0.0747009970425951,3653,2956.741724,24.9,1,0,0.809400964686559,1.12987392316947,0.0635007249621727,60758,-0.388998068195519,3382,326,0.0879180151024811,-0.824076299198535,2025,139,0.0642329020332717,0.0209132965267172,3495,219,0.0589660743134087,-0.0114664700766392,-0.300906885235994,-0.165989399177388,1.30989352966564
21029020103,"Census Tract 201.03","Bullitt County","KIPDA",0,0,1083,142,0.115918367346939,-1.11154752936883,42,100,0.295774647887324,-0.868568809923209,7,1218,0.00571428571428571,-0.955699835030666,1220,5,0.00408163265306122,-0.796870687850845,-0.933171715543387,2379,16,0.00668058455114823,-1.12378348570842,0,1225,0,-0.47303134062037,1100,125,0.102040816326531,-0.907435407950953,3054,0,5.1,0,0,0,-0.944134555068114,-0.862096197336963,74094,-0.956397974310834,3092,221,0.0667069121642016,-0.995119798678086,1892,10,0.00525762355415352,-1.10878774555188,3244,69,0.0208270449743435,-0.975274918710181,-1.00889510931274,-0.934721007397698,0.541161921445327
21029020201,"Census Tract 202.01","Bullitt County","KIPDA",0,0,2046,204,0.0906666666666667,-1.24308682777333,83,100,0.453551912568306,0.114845227213936,27,2223,0.012,-0.873275177247546,2185,65,0.0288888888888889,0.407588481774792,-0.398482074008037,4169,128,0.0297882243425646,-0.639243242328002,0,2250,0,-0.47303134062037,1802,448,0.199111111111111,0.314046795704786,5700,5699.999968,7.3,0,0,0.999999994385965,1.61826474649089,0.205009239811826,73929,-0.949377804506617,5741,573,0.0907507127019322,-0.801233804313318,2991,226,0.0702517873795462,0.136208064490303,6119,185,0.0293464467005076,-0.759981779286475,-0.593596330904027,-0.262356388366746,1.21352654047628
21029020202,"Census Tract 202.02","Bullitt County","KIPDA",0,0,1211,283,0.189424364123159,-0.728645507564747,107,151,0.414728682170543,-0.127137100324615,31,1463,0.0207496653279786,-0.758540695596905,1448,46,0.0307898259705489,0.499884101940154,-0.278609800386528,2811,21,0.00741525423728814,-1.10837831963608,0,1494,0,-0.47303134062037,1330,164,0.109772423025435,-0.810144882467996,3650,3300.44155,5.8,0,0,0.904230561643836,1.37286521754408,-0.254672331295093,61029,-0.400528165267898,3803,196,0.0490122530632658,-1.13780716498471,1941,82,0.0405338606030648,-0.433053729834137,3895,104,0.0260065016254064,-0.844385271906497,-0.70394358299831,-0.412408571559977,1.06347435728305
21029020300,"Census Tract 203","Bullitt County","KIPDA",0,0,1811,127,0.065531475748194,-1.37401921211219,97,30,0.763779527559055,2.04847103766477,19,1919,0.00980392156862745,-0.902072383888351,1914,24,0.0123839009287926,-0.393773180479006,-0.155348434703692,3575,47,0.0129762562120375,-0.991770597055736,6,1932,0.00309597523219814,-0.351881768223418,1681,257,0.132610939112487,-0.522756850731322,4744,4743.999986,7.7,0,0,0.999999997048904,1.6182647533144,-0.062036115674018,87692,-1.53494505914557,4910,329,0.0627982439396831,-1.02663877689301,2870,124,0.0414161656646627,-0.416152733802871,5122,117,0.0223325062034739,-0.937230524899666,-0.97874177368528,-0.398708774687663,1.07717415415536
21029020400,"Census Tract 204","Bullitt County","KIPDA",0,0,2282,339,0.129339946585273,-1.04163282782676,111,136,0.449392712550607,0.0889212407071586,71,2550,0.027088897367417,-0.675414258773962,2516,105,0.0400610454025181,0.950026800201125,-0.169524761423109,5052,46,0.00902314633189486,-1.07466269857384,0,2621,0,-0.47303134062037,2371,250,0.095383441434567,-0.991208357972836,6065,4720.041192,4.6,0,0,0.778242570816158,1.05003367603002,-0.372217180284255,67775,-0.687546744051185,6463,394,0.0574595304068835,-1.06968944936516,3515,143,0.0390924002186987,-0.460665626553029,6756,247,0.0352705983150079,-0.610273003893155,-0.707043705965632,-0.416261882557666,1.05962104628536
21029020500,"Census Tract 205","Bullitt County","KIPDA",0,0,1549,505,0.245861733203505,-0.434656123379448,77,352,0.179487179487179,-1.59338001132838,84,1970,0.0408958130477118,-0.494363983775762,2047,7,0.00340798442064265,-0.82957812566361,-0.8379945610368,3711,157,0.0405894519131334,-0.412754103536997,0,2054,0,-0.47303134062037,1781,273,0.132911392405063,-0.518976102452706,5612,2513.317391,9.5,0,0,0.447847004811119,0.203428303707648,-0.300333310725606,58571,-0.295948908426908,5251,201,0.0368672046955246,-1.23574321197913,2760,59,0.0209294075913444,-0.808586861136994,5115,342,0.062671797691039,0.0821805776210476,-0.564524600980496,-0.567617490914301,0.908265437928724
21029020601,"Census Tract 206.01","Bullitt County","KIPDA",0,0,1744,391,0.183138173302108,-0.761391069565011,105,265,0.283783783783784,-0.943306980220864,15,2120,0.00702576112412178,-0.938502439964143,2083,52,0.0243559718969555,0.187503141252495,-0.613924337124381,4068,137,0.0325802615933413,-0.580697479055327,4,2131,0.00187353629976581,-0.399717407347835,1647,488,0.228571428571429,0.684760138769058,5736,5732.499735,12.5,0,0,0.99938977248954,1.61670111432092,0.330261591671703,65690,-0.59883732561609,5841,331,0.0536292935839274,-1.10057596723932,3150,182,0.0546218487394958,-0.163191250352124,5755,422,0.0683179536992067,0.224864147635272,-0.409435098893066,-0.231032614781914,1.24485031406111
21029020602,"Census Tract 206.02","Bullitt County","KIPDA",0,0,546,32,0.055363321799308,-1.42698641037897,15,7,0.681818181818182,1.53761202342594,9,569,0.0155709342560554,-0.826449467289599,578,0,0,-0.99504495707627,-0.427717202829724,1137,20,0.017286084701815,-0.901398522529096,0,578,0,-0.47303134062037,515,63,0.108996539792388,-0.81990819433787,1386,1386.000033,6.5,0,0,1.00000002380952,1.61826482188579,-0.144018308900387,76500,-1.0587648140014,1418,26,0.018005540166205,-1.38784115410367,708,31,0.0419485791610284,-0.40595408621405,1418,26,0.018005540166205,-1.04657694760473,-0.974784250480964,-0.515506587403692,0.960376341439333
21029020701,"Census Tract 207.01","Bullitt County","KIPDA",0,0,1657,1168,0.413451327433628,0.438339241330701,519,577,0.473540145985401,0.239430409747619,107,2718,0.0378761061946903,-0.533961441224841,2796,29,0.0102654867256637,-0.496627901201352,-0.0882049228369683,4465,115,0.0251091703056769,-0.737357545748375,0,2825,0,-0.47303134062037,2111,714,0.252743362831858,0.988927212667154,6134,4620.642956,20.6,1,1,0.753283820671666,0.986079391732951,0.19115442950784,55414,-0.161629659506238,5820,1145,0.164393395549174,-0.207389051312616,3712,186,0.0477167778347871,-0.295461347210388,6794,199,0.0284570284570285,-0.782458198647153,-0.361734564169099,-0.0862616858327424,1.38962124301028
21029020702,"Census Tract 207.02","Bullitt County","KIPDA",0,0,453,501,0.525157232704403,1.02022941154157,276,205,0.573804573804574,0.864371182692729,92,862,0.0964360587002096,0.233936020489752,909,45,0.0471698113207547,1.29517655048171,0.85342829130144,1598,71,0.042540443379269,-0.371844088997753,0,954,0,-0.47303134062037,765,189,0.19811320754717,0.301489695234205,2088,1723.081691,8.2,1,0,0.825230694923372,1.17043601309986,0.156762569678986,48462,0.134153494911403,2219,181,0.0754166666666667,-0.924885502326581,1128,46,0.0391822827938671,-0.458943880739342,2336,98,0.0402629416598192,-0.484111882920941,-0.433446942768865,0.192247972737187,1.66813090158021
21029020800,"Census Tract 208","Bullitt County","KIPDA",0,0,1385,463,0.250541125541126,-0.410280577635282,32,249,0.113879003558719,-2.00231092599132,74,1774,0.04004329004329,-0.505543129644896,1722,126,0.0681818181818182,2.31536613112117,-0.150692125537584,3477,195,0.0531045751633987,-0.150326572194224,0,1848,0,-0.47303134062037,1630,218,0.117965367965368,-0.707049116025047,5067,0,18.3,0,0,0,-0.944134555068114,-0.568635395976939,54057,-0.103894081177018,3999,983,0.19731031714171,0.0580486054497063,2080,116,0.0528233151183971,-0.197643064033479,4881,167,0.0330824088748019,-0.665570569306572,-0.227264777266841,-0.315530766260455,1.16035216258257
21029020900,"Census Tract 209","Bullitt County","KIPDA",0,0,983,156,0.136962247585601,-1.00192729913758,31,82,0.274336283185841,-1.00219255364403,53,1086,0.0465320456540825,-0.420455988176599,1114,25,0.0219490781387182,0.0706419604002243,-0.588483470139497,2123,185,0.080155979202773,0.416909805702287,0,1139,0,-0.47303134062037,928,211,0.185250219490781,0.139628530275524,2731,0,10.9,0,0,0,-0.944134555068114,-0.215156889927668,56652,-0.214302206279691,2791,435,0.134841909485431,-0.445688285721682,1545,106,0.0642035130224107,0.0203503352817415,3192,34,0.0105393676379417,-1.23525401375977,-0.46872354261985,-0.424121300895672,1.05176162794735
21029021101,"Census Tract 211.01","Bullitt County","KIPDA",0,0,1894,424,0.182916307161346,-0.762546798316315,122,271,0.310432569974555,-0.777207064205337,91,2227,0.0392579810181191,-0.515840897680714,2303,15,0.00647109577221743,-0.680855811518274,-0.68411264293016,4124,174,0.0404839460214053,-0.41496643897746,0,2318,0,-0.47303134062037,1880,438,0.188955996548749,0.186260105229205,6204,6116.722989,9.5,0,0,0.985932138781431,1.58221728291303,0.220119902136101,64271,-0.53846386529983,5478,612,0.100492610837438,-0.722676439638841,3281,72,0.0214733074858336,-0.798168185830384,5844,221,0.0364385820280297,-0.580756978184453,-0.660016367238377,-0.374669702677479,1.10121322616555
21029021102,"Census Tract 211.02","Bullitt County","KIPDA",0,0,1578,97,0.057910447761194,-1.41371810951414,11,66,0.142857142857143,-1.82169232410463,0,1675,0,-1.03063134210623,1675,0,0,-0.99504495707627,-1.31527168320032,3186,80,0.0244947948560931,-0.750240282044915,0,1675,0,-0.47303134062037,1485,190,0.113432835820896,-0.764084147846647,3968,0,7.1,0,0,0,-0.944134555068114,-0.732872581395012,70196,-0.790551780996684,4179,335,0.0742135578201152,-0.934587211283808,2327,66,0.0275804429586293,-0.681182942425805,4281,245,0.054131683605833,-0.13363598221953,-0.634989479231457,-0.894377914608929,0.581505014234096
21029021200,"Census Tract 212","Bullitt County","KIPDA",0,0,1327,489,0.269273127753304,-0.312703212059008,105,271,0.279255319148936,-0.971532565811999,97,1719,0.0534140969162996,-0.330211555427989,1799,17,0.00936123348017621,-0.540531834100557,-0.538744791849888,3363,280,0.0768597309909415,0.347791326912587,0,1816,0,-0.47303134062037,1395,421,0.231828193832599,0.725741582338713,4825,1811.925744,14.3,0,0,0.375528651606218,0.0181198049251837,0.154655343389028,61406,-0.41656818960844,4587,587,0.113451874758407,-0.618174667233534,2539,124,0.0465640255351108,-0.317542895747101,5051,190,0.036252623545125,-0.585456320564807,-0.48443551828847,-0.289508322249777,1.18637460659325
21029980100,"Census Tract 9801","Bullitt County","KIPDA",0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA
